iyear;imonth;iday;country;region;provstate;city;latitude;longitude;attacktype1;attacktype2;attacktype3;targtype1;natlty1;targtype2;natlty2;targtype3;natlty3;gname;gname2;gname3;weaptype1;weaptype2;weaptype3;weaptype4;nkill;nwound
2011;6;25;95;10;Al Anbar;Abu Ghraib;33,31065;44,038208;2;;;2;95;3;95;;;Unknown;;;5;;;;2;0
2011;6;25;4;6;Logar;Azra district;34,173333;69,645556;3;;;1;4;;;;;Unknown;;;6;;;;39;100
2011;6;25;92;6;Maharashtra;Muramgaon;20,327778;80,470833;2;;;14;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;5;;;;1;0
2011;6;25;153;6;Balochistan;Mastung;29,803965;66,85099;2;;;7;4;;;;;Unknown;;;5;;;;0;0
2011;6;25;153;6;Sindh;Karachi;24,891115;67,143311;3;;;2;153;;;;;Unknown;;;6;;;;0;0
2011;6;25;160;5;Basilan;Isabela;6,681959;121,985477;3;;;1;160;;;;;Abu Sayyaf Group (ASG);;;6;;;;2;12
2011;6;26;160;5;North Cotabato;Amas;7,06;124,98;3;;;2;160;;;;;Jemaah Islamiya (JI);;;6;;;;0;0
2011;6;26;160;5;North Cotabato;Amas;7,06;124,98;3;;;2;160;;;;;Jemaah Islamiya (JI);;;6;;;;0;0
2011;6;26;160;5;Maguindanao;Poblacion;6,862806;124,443649;3;;;2;160;;;;;Moro Islamic Liberation Front (MILF);;;6;;;;0;0
2011;6;26;153;6;Khyber Pakhtunkhwa;Charsadda;34,148181;71,730028;3;;;21;153;;;;;Unknown;;;6;;;;0;0
2011;6;26;153;6;Punjab;Multan;30,197843;71,467629;3;;;3;153;;;;;Unknown;;;6;;;;0;6
2011;6;26;92;6;Chhattisgarh;Kirandul;18,708305;80,995499;3;;;3;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;6;;;;4;4
2011;6;26;92;6;Chhattisgarh;Kanker;20,271944;81,493056;2;;;4;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;5;;;;3;4
2011;6;26;4;6;Ghazni;Khwaja Umari;33,691667;68,4025;3;;;2;4;;;;;Unknown;;;6;;;;0;7
2011;6;26;4;6;Uruzgan;Char Chinah;32,922049;65,623048;3;;;3;4;;;;;Unknown;;;6;;;;1;0
2011;6;26;95;10;Basra;Basra;30,510054;47,778095;3;;;21;95;;;;;Unknown;;;6;;;;0;0
2011;6;26;95;10;Babil;Hillah;32,469238;44,416637;3;;;14;95;;;;;Unknown;;;6;;;;1;0
2011;6;26;95;10;Saladin;Tarmiyah;33,669689;44,381317;1;;;3;95;3;95;;;Unknown;;;6;;;;3;17
2011;6;26;95;10;Saladin;Tuz Khormato district;34,88576;44,639424;3;;;2;95;;;;;Unknown;;;6;;;;1;0
2011;6;26;147;11;Borno;Maiduguri;11,840929;13,141459;3;;;1;147;;;;;Boko Haram;;;6;;;;25;30
2011;6;27;147;11;Borno;Maiduguri;11,840929;13,141459;3;;;14;147;;;;;Boko Haram;;;6;;;;2;3
2011;6;27;182;11;Lower Shebelle;Awdegle;1,978939;44,832062;6;;;14;182;;;;;Al-Shabaab;;;13;;;;0;0
2011;6;27;182;11;Lower Juba;Kismayo;-0,357847;42,54665;6;;;14;182;;;;;Al-Shabaab;;;13;;;;0;0
2011;6;27;92;6;Jharkhand;Rangamati;23,967925;86,058696;7;2;;1;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;8;13;;;0;0
2011;6;27;95;10;Al Anbar;Abu Ghraib;33,31065;44,038208;1;;;2;95;;;;;Unknown;;;6;;;;0;0
2011;6;27;95;10;Nineveh;Mosul;36,354145;43,14357;2;;;14;95;;;;;Unknown;;;5;;;;1;0
2011;6;27;92;6;Jammu and Kashmir;Saloora;34,209645;74,76516;2;;;2;92;;;;;Unknown;;;5;;;;1;0
2011;6;27;153;6;Federally Administered Tribal Areas;Miran Shah;33,006516;70,068253;2;;;17;153;;;;;Unknown;;;5;;;;1;0
2011;6;27;153;6;Sindh;Karachi;24,891115;67,143311;2;;;22;153;;;;;Unknown;;;5;;;;1;0
2011;6;28;153;6;Khyber Pakhtunkhwa;Peshawar;34,006004;71,53743;2;;;14;153;;;;;Unknown;;;5;;;;1;2
2011;6;28;228;10;Adan;Aden;12,825647;44,846416;1;;;4;228;;;;;Al-Qaida in the Arabian Peninsula (AQAP);;;6;;;;1;0
2011;6;28;4;6;Kabul;Kabul;34,516895;69,147011;3;2;;1;4;3;4;;;Haqqani Network;;;6;5;;;19;8
2011;6;28;95;10;Al Anbar;Abu Ghraib;33,31065;44,038208;1;;;17;95;;;;;Unknown;;;6;;;;1;0
2011;6;28;95;10;Diyala;Baqubah;33,74324;44,623825;1;;;2;95;;;;;Unknown;;;6;;;;0;3
2011;6;28;95;10;Saladin;Tuz Khormato;34,881348;44,62513;3;;;2;95;;;;;Unknown;;;6;;;;0;2
2011;6;28;92;6;Jharkhand;Madhuban;24,003563;86,147194;2;;;17;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;5;;;;1;0
2011;6;28;182;11;Gedo;Bardera;2,349308;42,280334;6;;;14;182;;;;;Al-Shabaab;;;13;;;;0;0
2011;6;28;123;11;Unknown;Unknown;;;3;;;20;123;;;;;Unknown;;;6;;;;3;0
2011;6;29;167;9;Kabardino Balkariya;Priya Elbrus;43,266265;42,479484;3;;;19;167;;;;;Unknown;;;6;;;;0;0
2011;6;29;92;6;Jammu and Kashmir;Srinagar;34,08374;74,789902;2;;;3;92;;;;;Unknown;;;5;;;;0;1
2011;6;29;92;6;Jharkhand;Gumla district;23,041512;84,544486;2;;;17;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;5;;;;1;0
2011;6;29;92;6;Manipur;Imphal;24,798346;93,94043;3;;;14;92;;;;;Unknown;;;6;;;;0;0
2011;6;29;95;10;Baghdad;Baghdad;33,303566;44,371773;2;;;2;95;;;;;Unknown;;;5;;;;1;0
2011;6;29;95;10;Baghdad;Baghdad;33,303566;44,371773;2;;;2;95;;;;;Unknown;;;5;;;;0;1
2011;6;29;95;10;Baghdad;Baghdad;33,303566;44,371773;2;;;2;95;;;;;Unknown;;;5;;;;0;1
2011;6;29;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;2;95;;;;;Unknown;;;6;;;;1;1
2011;6;29;95;10;Baghdad;Baghdad;33,303566;44,371773;2;;;2;95;;;;;Unknown;;;5;;;;0;1
2011;6;29;95;10;Baghdad;Baghdad;33,303566;44,371773;2;;;3;95;;;;;Unknown;;;5;;;;0;1
2011;6;29;228;10;Abyan;Zinjibar;13,129726;45,385571;6;;;14;228;;;;;Al-Qaida in the Arabian Peninsula (AQAP);;;13;;;;0;0
2011;6;29;130;1;México;Tultitlan;19,645565;-99,168927;3;;;1;130;;;;;Earth Liberation Front (ELF);;;6;;;;0;0
2011;6;29;43;3;Santiago Metropolitan;Santiago;-33,366238;-70,505302;7;;;1;217;;;;;Unknown;;;8;;;;0;0
2011;6;30;4;6;Kandahar;Kandahar;31,642227;65,66896;1;;;2;4;;;;;Taliban;;;5;;;;1;0
2011;6;30;4;6;Khost;Gorbaz;33,300747;69,884109;2;;;3;4;;;;;Taliban;;;5;;;;2;0
2011;6;30;4;6;Nimroz;Khash Rud;31,88031;63,088261;3;;;19;4;14;4;;;Unknown;;;6;;;;20;30
2011;6;30;95;10;Kirkuk;Kirkuk;35,45211;44,375465;2;;;3;95;;;;;Unknown;;;5;;;;0;1
2011;6;30;95;10;Saladin;Dujail;33,835629;44,247406;3;;;19;95;;;;;Unknown;;;6;;;;0;2
2011;6;30;153;6;Khyber Pakhtunkhwa;Peshawar;34,006004;71,53743;3;;;14;153;;;;;Tehrik-i-Taliban Pakistan (TTP);;;6;;;;2;14
2011;6;30;160;5;Agusan del Sur;Rosario;8,310013;125,999741;7;;;1;160;;;;;New People's Army (NPA);;;8;;;;0;0
2011;6;30;160;5;Zamboanga del Norte;Dipolog;8,583665;123,341176;3;;;1;160;;;;;Unknown;;;6;;;;0;0
2011;6;30;4;6;Paktia;Gardez;33,598633;69,228996;6;;;12;4;;;;;Unknown;;;5;;;;0;0
2011;6;30;92;6;Chhattisgarh;Gariaband;20,633859;82,059782;2;;;3;92;3;92;;;Communist Party of India - Maoist (CPI-Maoist);;;5;;;;1;0
2011;6;30;92;6;Manipur;Imphal;24,798346;93,94043;3;;;14;92;;;;;Unknown;;;6;;;;0;0
2011;6;30;92;6;Nagaland;Dimapur;25,920008;93,72983;2;7;2;14;92;14;92;14;92;Unknown;;;5;8;9;;2;2
2011;6;30;92;6;Nagaland;Dimapur;25,906267;93,72759;3;;;1;92;;;;;National Socialist Council of Nagaland-Khaplang (NSCN-K);;;6;;;;1;3
2011;6;30;92;6;Tripura;South Tripura district;23,231749;91,559612;6;;;2;92;14;92;14;92;National Liberation Front of Tripura (NLFT);;;13;;;;0;0
2011;6;30;153;6;Khyber Pakhtunkhwa;Peshawar;34,006004;71,53743;3;;;8;153;;;;;Tehrik-i-Taliban Pakistan (TTP);;;6;;;;0;0
2011;6;30;153;6;Sindh;Karachi;24,891115;67,143311;2;;;2;153;;;;;Unknown;;;5;;;;1;0
2011;6;30;195;11;West Darfur;Al Junaynah;13,486264;22,465177;2;;;7;65;;;;;Unknown;;;5;;;;1;1
2011;6;30;603;8;Northern Ireland;Strabane;54,819164;-7,467909;3;;;14;233;;;;;Unknown;;;6;;;;0;0
2011;7;1;167;9;Ingushetia;Malgobek;43,511111;44,6;3;;;2;167;;;;;Unknown;;;6;6;;;0;0
2011;7;1;95;10;Al Anbar;Rutba;33,036022;40,288158;6;2;;15;95;;;;;Unknown;;;9;;;;3;0
2011;7;1;4;6;Kunar;Asmar;35,030704;71,352135;6;;;2;4;;;;;Taliban;;;13;;;;0;0
2011;7;1;4;6;Logar;Khushi;34,001737;69,210237;2;;;1;153;;;;;Unknown;;;5;;;;3;0
2011;7;1;92;6;Manipur;Moreh;24,251281;94,301304;2;;;2;92;;;;;Kuki Liberation Army (KLA);;;5;;;;0;0
2011;7;1;153;6;Balochistan;Loralai;30,445122;69,094176;6;;;14;199;;;;;Tehrik-i-Taliban Pakistan (TTP);;;5;;;;0;0
2011;7;1;153;6;Federally Administered Tribal Areas;Kurram district;33,695975;70,336069;6;2;;2;153;;;;;Unknown;;;5;;;;1;0
2011;7;0;153;6;Sindh;Karachi;24,891115;67,143311;9;;;22;153;;;;;Unknown;;;13;;;;1;0
2011;7;1;205;5;Narathiwat;Bacho;6,549038;101,643027;3;;;2;205;;;;;Unknown;;;6;;;;0;0
2011;7;1;160;5;Maguindanao;Shariff Aguak;6,862806;124,443649;3;;;15;160;;;;;Unknown;;;6;;;;1;0
2011;7;2;153;6;Sindh;Karachi;24,891115;67,143311;2;;;2;153;;;;;Unknown;;;5;;;;7;0
2011;7;2;92;6;Bihar;Bangalwa Kareli;25,380634;86,465382;6;2;;14;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;13;;;;6;0
2011;7;2;4;6;Helmand;Gereshk;31,825871;64,576431;2;;;2;4;;;;;Unknown;;;5;;;;1;0
2011;7;2;4;6;Uruzgan;Khas Uruzgan;32,930002;66,689122;2;;;1;153;;;;;Unknown;;;5;;;;17;0
2011;7;2;4;6;Zabul;Shamulzayi district;31,908611;67,646111;3;;;14;4;;;;;Taliban;;;6;;;;13;0
2011;7;2;228;10;Abyan;Zinjibar;13,129726;45,385571;6;;;4;228;;;;;Al-Qaida in the Arabian Peninsula (AQAP);;;13;;;;0;0
2011;7;2;95;10;Al Anbar;Rutba;33,036022;40,288158;6;2;;15;95;14;95;;;Unknown;;;13;;;;0;0
2011;7;2;95;10;Al Anbar;Ramadi;33,420948;43,295662;2;;;3;95;;;;;Unknown;;;5;;;;1;0
2011;7;2;95;10;Kirkuk;Kirkuk;35,45211;44,375465;2;;;1;95;;;;;Unknown;;;5;;;;0;0
2011;7;2;95;10;Nineveh;Qayarah;35,79813;43,294178;2;;;3;95;;;;;Unknown;;;5;;;;1;1
2011;7;2;603;8;Northern Ireland;Newry;54,183052;-6,341388;3;;;14;233;;;;;Unknown;;;6;;;;0;0
2011;7;2;147;11;Borno;Maiduguri;11,840929;13,141459;2;;;14;147;;;;;Boko Haram;;;5;;;;1;0
2011;7;2;147;11;Borno;Maiduguri;11,840929;13,141459;2;;;14;147;;;;;Boko Haram;;;5;;;;0;1
2011;7;2;147;11;Borno;Maiduguri;11,840929;13,141459;2;;;14;147;;;;;Boko Haram;;;5;;;;2;0
2011;7;3;147;11;Borno;Maiduguri;11,840929;13,141459;3;;;14;147;;;;;Boko Haram;;;6;;;;8;15
2011;7;3;147;11;Borno;Maiduguri;11,840929;13,141459;2;;;2;147;;;;;Boko Haram;;;5;;;;1;0
2011;7;3;603;8;Northern Ireland;Cookstown;54,645861;-6,745149;7;;;2;233;;;;;Unknown;;;8;;;;0;0
2011;7;3;209;10;Bingol;Genc;38,750384;40,554192;2;;;4;209;;;;;Kurdistan Workers' Party (PKK);;;5;;;;1;2
2011;7;3;95;10;Kirkuk;Kirkuk;35,45211;44,375465;2;;;3;95;;;;;Unknown;;;5;;;;1;0
2011;7;3;95;10;Babil;Jurf al-Sakhr;32,867008;44,220455;3;;;17;95;;;;;Unknown;;;6;;;;1;0
2011;7;3;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;14;95;;;;;Unknown;;;6;;;;2;2
2011;7;3;95;10;Baghdad;Baghdad;33,303566;44,371773;2;;;8;95;;;;;Unknown;;;5;;;;1;0
2011;7;3;95;10;Baghdad;Baghdad;33,303566;44,371773;2;;;2;95;;;;;Unknown;;;5;;;;1;0
2011;7;3;95;10;Diyala;Muqdadiyah;33,953167;44,921906;3;;;14;95;;;;;Unknown;;;6;;;;0;3
2011;7;3;95;10;Nineveh;Mosul;36,354145;43,14357;2;;;3;95;;;;;Unknown;;;5;;;;1;1
2011;7;3;95;10;Nineveh;Mosul;36,354145;43,14357;3;;;1;95;;;;;Unknown;;;6;;;;0;1
2011;7;3;228;10;Taizz;Unknown;13,564492;44,030692;3;;;4;228;;;;;Joint Meeting Parties (JMP);;;5;6;;;4;12
2011;7;3;4;6;Faryab;Meymaneh;35,921051;64,774544;3;;;14;4;8;4;;;Unknown;;;6;;;;0;17
2011;7;3;153;6;Khyber Pakhtunkhwa;Shangla district;34,793956;72,775814;3;;;1;153;;;;;Unknown;;;6;;;;0;0
2011;7;3;19;6;Dhaka;Dhaka;23,791275;90,418205;3;;;2;19;;;;;Unknown;;;6;;;;0;0
2011;7;3;153;6;Khyber Pakhtunkhwa;Peshawar;34,006004;71,53743;3;;;14;153;;;;;Unknown;;;6;;;;0;2
2011;7;3;95;10;Baghdad;Baghdad;33,303566;44,371773;2;;;3;95;;;;;Unknown;;;5;;;;1;0
2011;7;4;153;6;Balochistan;Dera Bugti;29,034412;69,158661;3;;;21;153;;;;;Unknown;;;6;;;;0;0
2011;7;4;153;6;Federally Administered Tribal Areas;Mohmand district;34,565494;71,477429;3;;;2;153;;;;;Unknown;;;6;;;;0;2
2011;7;4;153;6;Sindh;Karachi;24,891115;67,143311;2;;;2;153;;;;;Unknown;;;5;;;;1;0
2011;7;4;92;6;Odisha;Sundargarh district;22,124002;84,043175;3;;;19;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;6;;;;0;0
2011;7;4;4;6;Kandahar;Kandahar;31,631083;65,742226;2;;;2;4;;;;;Taliban;;;5;;;;1;0
2011;7;4;228;10;Abyan;Zinjibar;13,129726;45,385571;2;;;4;228;;;;;Al-Qaida in the Arabian Peninsula (AQAP);;;5;;;;19;
2011;7;4;95;10;Al Anbar;Hit;33,633896;42,832081;3;;;2;95;;;;;Unknown;;;6;;;;0;5
2011;7;4;95;10;Al Anbar;Ramadi;33,420948;43,295662;3;;;3;95;;;;;Unknown;;;6;;;;0;2
2011;7;4;95;10;Kirkuk;Kirkuk;35,45211;44,375465;3;;;14;95;;;;;Unknown;;;6;;;;0;2
2011;7;4;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;19;95;;;;;Unknown;;;6;;;;1;1
2011;7;4;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;1;95;;;;;Unknown;;;6;;;;5;8
2011;7;4;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;1;95;;;;;Unknown;;;6;;;;0;1
2011;7;4;95;10;Diyala;Sadiyah;34,125729;45,003342;2;;;2;95;;;;;Unknown;;;5;;;;1;0
2011;7;4;95;10;Nineveh;Mosul;36,354145;43,14357;1;;;3;95;;;;;Unknown;;;5;;;;0;1
2011;7;4;95;10;Saladin;Qadisiyah;34,458889;43,791004;6;;;3;95;;;;;Unknown;;;13;;;;0;0
2011;7;4;167;9;Karachayevo Cherkesiya Republic;Cherkessk;44,216667;42,05;3;;;2;167;;;;;Unknown;;;6;;;;0;0
2011;7;4;603;8;Northern Ireland;Glengormley;54,671804;-5,957181;3;;;20;233;;;;;Unknown;;;6;;;;0;0
2011;7;4;6;10;Tizi Ouzou;Tizi Ouzou;36,714164;4,050111;2;;;3;6;;;;;Al-Qaida in the Islamic Maghreb (AQIM);;;5;;;;2;1
2011;7;4;60;10;Shamal Sina;;30,608472;33,617577;2;3;;21;60;;;;;Unknown;;;6;;;;0;0
2011;7;4;147;11;Borno;Marama;10,428611;12,221667;2;;;2;147;;;;;Boko Haram;;;5;;;;4;2
2011;7;4;34;11;Bujumbura Mairie;Bujumbura;-3,375828;29,364107;2;3;;3;34;;;;;National Front for the Revolution in Burundi (FRONABU-Tabara);;;5;6;;;0;0
2011;7;4;34;11;Bujumbura Mairie;Bujumbura;-3,375828;29,364107;2;3;;3;34;;;;;National Front for the Revolution in Burundi (FRONABU-Tabara);;;5;6;;;0;0
2011;7;5;128;11;Hodh Ech Chargui;Unknown;18,673703;-7,092877;2;;;4;128;;;;;Al-Qaida in the Islamic Maghreb (AQIM);;;5;;;;0;4
2011;7;5;147;11;Borno;Maiduguri;11,840929;13,141459;2;;;2;147;;;;;Boko Haram;;;5;;;;1;0
2011;7;5;182;11;Banaadir;Mogadishu;2,059819;45,326115;2;6;;14;182;;;;;Al-Shabaab;;;5;;;;1;1
2011;7;5;182;11;Banaadir;Mogadishu;2,059819;45,326115;6;;;14;182;;;;;Al-Shabaab;;;13;;;;0;0
2011;7;5;167;9;Kabardino-Balkariya;Nartkala;43,5575;43,850833;2;;;3;167;;;;;Unknown;;;5;;;;1;0
2011;7;5;603;8;England;Market Rasen;53,387762;-0,333285;7;;;1;216;;;;;Provisional RSPCA;;;8;;;;0;0
2011;7;5;95;10;Saladin;Taji;33,530734;44,274292;3;;;2;95;;;;;Islamic State of Iraq (ISI);;;6;;;;35;58
2011;7;5;95;10;Saladin;Taji;33,530734;44,274292;3;;;2;95;;;;;Islamic State of Iraq (ISI);;;6;;;;1;0
2011;7;5;155;10;Gaza Strip;Deir al-Balah;31,417633;34,350857;3;;;14;97;;;;;Unknown;;;6;;;;0;0
2011;7;5;4;6;Takhar;Khwaja Ghar district;37,069618;69,420952;2;;;2;4;;;;;Taliban;;;5;;;;1;0
2011;7;5;92;6;Odisha;Potteru;17,958613;81,685681;6;2;;14;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;5;;;;1;0
2011;7;5;153;6;Balochistan;Hub;25,044537;66,874672;6;2;;14;153;;;;;Unknown;;;13;;;;1;0
2011;7;5;153;6;Federally Administered Tribal Areas;Landi Kotal;34,110325;71,163803;3;;;14;4;;;;;Unknown;;;6;;;;0;1
2011;7;5;153;6;Khyber Pakhtunkhwa;Peshawar;34,006004;71,53743;3;;;16;153;;;;;Unknown;;;6;;;;0;0
2011;7;5;153;6;Sindh;Karachi;24,891115;67,143311;2;;;10;153;;;;;Unknown;;;5;;;;0;1
2011;7;5;153;6;Sindh;Karachi;24,891115;67,143311;2;;;14;153;;;;;Unknown;;;5;;;;1;2
2011;7;5;153;6;Sindh;Karachi;24,891115;67,143311;2;;;14;153;;;;;Unknown;;;5;;;;1;0
2011;7;5;160;5;Compostela Valley;Mawab;7,509916;125,921486;7;;;1;160;;;;;New People's Army (NPA);;;8;;;;0;0
2011;7;5;160;5;Mindanao Island;Maco;7,36194;125,85528;7;;;1;160;;;;;New People's Army (NPA);;;8;;;;0;0
2011;7;6;160;5;Negros Occidental;Nabulao;9,661602;122,4577;7;;;1;160;14;160;3;160;New People's Army (NPA);;;8;;;;0;0
2011;7;6;153;6;Federally Administered Tribal Areas;Bajaur district;34,856902;71,429936;3;;;14;153;;;;;Unknown;;;6;;;;1;0
2011;7;6;153;6;Khyber Pakhtunkhwa;Dir;35,202293;71,873006;2;3;;14;153;;;;;Unknown;;;5;5;6;;3;1
2011;7;6;153;6;Khyber Pakhtunkhwa;Dir;35,202293;71,873006;2;3;;14;153;;;;;Unknown;;;5;5;6;;2;1
2011;7;6;153;6;Sindh;Karachi;24,891115;67,143311;2;;;19;153;;;;;Unknown;;;5;;;;3;0
2011;7;6;153;6;Sindh;Karachi;24,891115;67,143311;2;;;19;153;;;;;Unknown;;;5;;;;;
2011;7;6;153;6;Sindh;Shikarpur district;27,938748;68,659903;2;;;4;153;;;;;Unknown;;;5;;;;0;2
2011;7;6;92;6;Chhattisgarh;Balrampur;23,606222;83,617754;2;;;3;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;5;;;;1;0
2011;7;6;92;6;Chhattisgarh;Pardhiyapali;21,354615;83,397634;2;;;3;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;5;5;;;0;
2011;7;6;4;6;Farah;Bala Baluk district;32,625149;62,479768;6;2;;1;4;;;;;Unknown;;;13;;;;4;0
2011;7;6;4;6;Parwan;Chaharikar;35,018158;69,168991;3;;;1;184;;;;;Unknown;;;6;;;;0;0
2011;7;6;228;10;Abyan;Lawdar;13,887403;45,863647;2;;;4;228;;;;;Al-Qaida in the Arabian Peninsula (AQAP);;;5;;;;10;1
2011;7;6;228;10;Abyan;Zinjibar;13,129726;45,385571;9;;;4;228;;;;;Al-Qaida in the Arabian Peninsula (AQAP);;;13;;;;3;0
2011;7;6;95;10;Al Anbar;Abu Ghraib;33,31065;44,038208;3;;;2;95;;;;;Unknown;;;6;;;;0;1
2011;7;6;95;10;Al Anbar;Abu Ghraib;33,31065;44,038208;3;;;14;95;;;;;Unknown;;;6;;;;1;0
2011;7;6;95;10;Diyala;Hadid;33,77631;44,555672;1;;;3;95;;;;;Unknown;;;6;;;;3;19
2011;7;7;95;10;Diyala;Katun;33,774444;44,580556;3;;;1;95;;;;;Unknown;;;6;;;;0;3
2011;7;7;603;8;Northern Ireland;Craigavon;54,446968;-6,39292;4;7;;1;233;;;;;Unknown;;;5;8;;;0;0
2011;7;7;603;8;Northern Ireland;Craigavon;54,446968;-6,39292;7;;;14;233;;;;;Unknown;;;5;8;;;0;0
2011;7;7;92;6;Maharashtra;Burgi;19,512666;80,330351;9;;;14;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;13;;;;2;0
2011;7;7;92;6;Odisha;Koraput;18,815236;82,712102;2;;;3;92;3;92;;;Communist Party of India - Maoist (CPI-Maoist);;;5;;;;2;0
2011;7;7;153;6;Khyber Pakhtunkhwa;Barwal;35,090096;71,762969;2;7;;14;153;3;153;8;153;Unknown;;;5;8;;;2;5
2011;7;7;153;6;Sindh;Karachi;24,891115;67,143311;2;;;2;153;;;;;Unknown;;;5;;;;1;0
2011;7;7;153;6;Sindh;Karachi;24,891115;67,143311;2;;;19;153;14;153;;;Unknown;;;5;;;;3;8
2011;7;7;153;6;Sindh;Karachi;24,891115;67,143311;2;;;2;153;;;;;Unknown;;;5;;;;2;0
2011;7;7;153;6;Sindh;Karachi;24,891115;67,143311;2;;;19;153;14;153;;;Unknown;;;5;;;;10;20
2011;7;7;92;6;Jharkhand;Chatra district;24,204235;84,870937;6;2;;14;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;9;;;;2;0
2011;7;7;92;6;Odisha;Rayagada district;19,17;83,42;6;2;;2;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;9;;;;1;0
2011;7;7;92;6;Odisha;Rayagada district;19,17;83,42;6;2;;2;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;9;;;;1;0
2011;7;7;153;6;Khyber Pakhtunkhwa;Kohat;33,590603;71,44062;3;;;14;153;;;;;Unknown;;;6;;;;0;0
2011;7;8;153;6;Balochistan;Loti;28,959845;69,390121;3;;;21;153;;;;;Unknown;;;6;;;;0;0
2011;7;8;198;8;Vastra Gotaland;Gothenburg;57,70887;11,97456;7;;;1;198;;;;;Animal Liberation Front (ALF);;;8;;;;0;0
2011;7;8;92;6;Assam;Sivasagar;26,98261;94,642452;3;;;19;92;;;;;Unknown;;;6;;;;0;0
2011;7;8;92;6;Maharashtra;Chichoda;19,366997;80,435434;2;;;14;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;5;;;;1;0
2011;7;8;4;6;Laghman;Alingar;34,824077;70,360692;6;2;;3;4;;;;;Unknown;;;13;;;;1;0
2011;7;8;167;9;Dagestan;Sergokalinskiy;42,346251;47,630733;2;;;1;167;;;;;Unknown;;;5;;;;0;0
2011;7;8;167;9;Ingushetia;Ordzhonikidzevskaya;43,316667;45,066667;3;;;3;167;;;;;Unknown;;;6;;;;0;0
2011;7;8;95;10;Diyala;Baqubah;33,74324;44,623825;2;;;17;95;;;;;Unknown;;;5;;;;1;0
2011;7;8;153;6;Sindh;Karachi;24,891115;67,143311;3;;;14;153;;;;;Unknown;;;6;6;;;2;0
2011;7;8;153;6;Sindh;Karachi;24,891115;67,143311;3;;;14;153;;;;;Unknown;;;6;6;;;1;0
2011;7;8;153;6;Sindh;Karachi;24,891115;67,143311;3;;;14;153;;;;;Unknown;;;6;6;;;1;0
2011;7;9;95;10;Diyala;Baqubah;33,74324;44,623825;3;;;19;95;;;;;Unknown;;;6;;;;0;10
2011;7;9;95;10;Wasit;Kut;32,533287;45,829453;3;;;14;95;;;;;Unknown;;;6;;;;1;0
2011;7;9;167;9;Dagestan;Karamakhi;42,6134;47,2631;2;;;15;167;;;;;Unknown;;;5;;;;1;0
2011;7;9;167;9;Dagestan;Sovetskoye;41,733;48,3242;2;;;8;167;;;;;Muslim Separatists;;;5;;;;1;0
2011;7;9;209;10;Diyarbakir;Lice;38,457543;40,647071;6;;;4;209;;;;;Kurdistan Workers' Party (PKK);;;13;;;;0;0
2011;7;9;4;6;Logar;Baraki Barak;33,969167;68,944722;8;;;17;4;;;;;Taliban;;;9;;;;0;4
2011;7;9;4;6;Zabul;Qalat;32,100204;66,901016;1;;;3;4;;;;;Unknown;;;6;;;;1;9
2011;7;9;228;10;Adan;Unknown;12,838674;44,868883;2;;;4;228;;;;;Unknown;;;5;;;;3;2
2011;7;9;153;6;Balochistan;Pir Koh;29,143866;69,099785;3;;;21;153;;;;;Unknown;;;6;;;;0;0
2011;7;9;205;5;Yala;Muang;6,545499;101,2799;2;;;8;205;;;;;Unknown;;;5;;;;1;0
2011;7;10;153;6;Balochistan;Quetta;30,200819;66,994354;2;;;3;153;;;;;Unknown;;;5;;;;3;0
2011;7;10;153;6;Khyber Pakhtunkhwa;Peshawar;34,006004;71,53743;3;;;8;153;;;;;Unknown;;;6;;;;0;0
2011;7;10;153;6;Punjab;Rawalpindi;33,594013;73,069077;2;;;15;153;;;;;Unknown;;;5;;;;0;5
2011;7;10;4;6;Badghis;Muqur;35,088164;63,09357;1;;;2;4;3;4;;;Unknown;;;6;;;;1;7
2011;7;10;92;6;Assam;Guwahati;26,149794;91,763931;3;;;19;92;;;;;Adivasi People's Army (APA);National Democratic Front of Bodoland (NDFB);;6;;;;0;100
2011;7;10;147;11;Kaduna;Kaduna;10,51555;7,434307;3;;;14;147;;;;;Boko Haram;;;6;;;;0;20
